user_id,purchase_id,debit_kind,is_trial,date_purchase,amt_payment,partner
12156,60474,Первичная покупка,1,2020-06-19,0,1
13470,61927,Первичная покупка,0,2020-01-14,100,1
13661,61282,Первичная покупка,1,2020-10-02,0,1
10404,50314,Первичная покупка,1,2020-07-04,0,1
13480,61489,Первичная покупка,1,2020-04-18,0,1
11472,51774,Первичная покупка,1,2020-05-04,0,1
13227,61141,Первичная покупка,1,2020-06-22,0,1
11208,51639,Первичная покупка,1,2020-08-13,0,1
12366,60496,Первичная покупка,1,2020-05-21,0,1
12765,60438,Первичная покупка,1,2020-10-26,0,1
10439,50022,Первичная покупка,1,2020-10-23,0,1
10435,50616,Первичная покупка,1,2020-06-29,0,1
12456,60778,Первичная покупка,1,2020-03-06,0,1
12924,60129,Первичная покупка,1,2020-03-29,0,1
11620,51111,Первичная покупка,0,2020-06-06,100,1
12623,60749,Первичная покупка,1,2020-09-11,0,1
11765,51438,Первичная покупка,1,2020-05-12,0,1
13890,61855,Первичная покупка,1,2020-12-21,0,1
10629,50599,Первичная покупка,1,2020-03-17,0,1
12342,60715,Первичная покупка,1,2020-05-11,0,1
11488,51080,Первичная покупка,1,2020-04-02,0,1
13469,61976,Первичная покупка,1,2020-03-11,0,1
10974,50783,Первичная покупка,1,2020-08-18,0,1
12022,60275,Первичная покупка,1,2020-05-31,0,1
11906,51984,Первичная покупка,1,2020-05-05,0,1
10191,50130,Первичная покупка,0,2020-07-07,100,1
13520,61934,Первичная покупка,1,2020-05-27,0,1
12461,60062,Первичная покупка,1,2020-07-29,0,1
11544,51600,Первичная покупка,0,2020-04-18,100,1
13589,61226,Первичная покупка,0,2020-10-19,100,1
10387,50810,Первичная покупка,1,2020-11-15,0,1
13799,61835,Первичная покупка,1,2020-06-02,0,1
10407,50731,Первичная покупка,1,2020-03-11,0,1
13531,61034,Первичная покупка,1,2020-06-28,0,1
11712,51697,Первичная покупка,1,2020-07-03,0,1
10253,50075,Первичная покупка,1,2020-07-18,0,1
12549,60781,Первичная покупка,1,2020-09-25,0,1
12194,60097,Первичная покупка,1,2020-09-27,0,1
13088,61043,Первичная покупка,1,2020-03-20,0,1
11190,51519,Первичная покупка,1,2020-08-11,0,1
13097,61013,Первичная покупка,1,2020-10-19,0,1
12223,60762,Первичная покупка,1,2020-04-21,0,1
10412,50718,Первичная покупка,1,2020-12-15,0,1
12443,60779,Первичная покупка,1,2020-02-28,0,1
11258,51103,Первичная покупка,1,2020-07-19,0,1
13681,61629,Первичная покупка,1,2020-12-06,0,1
12994,60548,Первичная покупка,1,2020-05-27,0,1
11163,51800,Первичная покупка,1,2020-02-23,0,1
12453,60174,Первичная покупка,1,2020-01-31,0,1
10980,50859,Первичная покупка,1,2020-08-01,0,1
13319,61919,Первичная покупка,1,2020-03-31,0,1
10459,50982,Первичная покупка,1,2020-11-22,0,1
10879,50754,Первичная покупка,1,2020-09-02,0,1
11878,51957,Первичная покупка,0,2020-08-17,100,1
11294,51194,Первичная покупка,1,2020-09-15,0,1
13065,61032,Первичная покупка,1,2020-12-22,0,1
11529,51724,Первичная покупка,1,2020-06-07,0,1
13278,61642,Первичная покупка,1,2020-04-04,0,1
10674,50306,Первичная покупка,1,2020-03-07,0,1
10090,50960,Первичная покупка,1,2020-01-24,0,1
10347,50522,Первичная покупка,1,2020-01-09,0,1
11397,51644,Первичная покупка,1,2020-09-09,0,1
13236,61053,Первичная покупка,1,2020-09-11,0,1
11804,51793,Первичная покупка,0,2020-08-08,100,1
12043,60869,Первичная покупка,1,2020-03-23,0,1
11340,51046,Первичная покупка,1,2020-07-26,0,1
13507,61395,Первичная покупка,0,2020-05-21,100,1
12947,60214,Первичная покупка,1,2020-05-25,0,1
11927,51985,Первичная покупка,1,2020-06-03,0,1
13126,61373,Первичная покупка,1,2020-06-19,0,1
11236,51053,Первичная покупка,1,2020-07-08,0,1
10249,50421,Первичная покупка,1,2020-11-27,0,1
12944,60133,Первичная покупка,1,2020-08-20,0,1
11597,51565,Первичная покупка,1,2020-04-07,0,1
13309,61537,Первичная покупка,1,2020-07-02,0,1
12941,60216,Первичная покупка,0,2020-03-30,100,1
10139,50409,Первичная покупка,1,2020-08-18,0,1
11389,51131,Первичная покупка,1,2020-10-13,0,1
11290,51808,Первичная покупка,1,2020-09-19,0,1
10135,50969,Первичная покупка,0,2020-12-01,100,1
11754,51121,Первичная покупка,1,2020-11-10,0,1
13564,61045,Первичная покупка,0,2020-06-15,100,1
12914,60944,Первичная покупка,1,2020-09-12,0,1
12900,60640,Первичная покупка,1,2020-03-22,0,1
11348,51376,Первичная покупка,0,2020-06-05,100,1
13864,61622,Первичная покупка,1,2020-11-17,0,1
12205,60874,Первичная покупка,1,2020-08-18,0,1
13859,61790,Первичная покупка,1,2020-04-17,0,1
10350,50508,Первичная покупка,1,2020-06-23,0,1
11196,51136,Первичная покупка,0,2020-10-17,100,1
13747,61744,Первичная покупка,1,2020-04-04,0,1
10796,50423,Первичная покупка,1,2020-09-07,0,1
13269,61523,Первичная покупка,1,2020-03-21,0,1
13502,61311,Первичная покупка,1,2020-05-29,0,1
10200,50689,Первичная покупка,1,2020-06-09,0,1
11069,51607,Первичная покупка,1,2020-09-19,0,1
10633,50631,Первичная покупка,1,2020-07-09,0,1
12933,60171,Первичная покупка,1,2020-05-23,0,1
12394,60113,Первичная покупка,1,2020-02-04,0,1
11364,51099,Первичная покупка,1,2020-02-02,0,1
11830,51229,Первичная покупка,1,2020-05-01,0,1
13321,61722,Первичная покупка,1,2020-06-23,0,1
10076,50945,Первичная покупка,1,2020-04-23,0,1
10751,50284,Первичная покупка,0,2020-03-08,100,1
12778,60921,Первичная покупка,1,2020-04-15,0,1
11053,51457,Первичная покупка,1,2020-05-04,0,1
11877,51654,Первичная покупка,1,2020-05-09,0,1
13731,61064,Первичная покупка,1,2020-03-10,0,1
10630,50858,Первичная покупка,1,2020-12-17,0,1
10278,50642,Первичная покупка,1,2020-02-23,0,1
11710,51704,Первичная покупка,1,2020-09-22,0,1
11100,51109,Первичная покупка,1,2020-09-18,0,1
12466,60797,Первичная покупка,0,2020-05-22,100,1
11052,51488,Первичная покупка,1,2020-06-08,0,1
12498,60387,Первичная покупка,1,2020-02-01,0,1
12626,60526,Первичная покупка,1,2020-07-20,0,1
13842,61193,Первичная покупка,1,2020-07-27,0,1
12729,60181,Первичная покупка,1,2020-04-05,0,1
13682,61624,Первичная покупка,1,2020-11-11,0,1
12691,60777,Первичная покупка,1,2020-03-16,0,1
11788,51725,Первичная покупка,1,2020-10-10,0,1
11420,51544,Первичная покупка,1,2020-07-23,0,1
11998,51052,Первичная покупка,1,2020-01-04,0,1
10457,50070,Первичная покупка,1,2020-05-23,0,1
13285,61085,Первичная покупка,0,2020-08-18,100,1
12607,60865,Первичная покупка,1,2020-10-09,0,1
11344,51558,Первичная покупка,1,2020-03-02,0,1
13815,61649,Первичная покупка,1,2020-01-17,0,1
11584,51301,Первичная покупка,1,2020-12-17,0,1
12474,60462,Первичная покупка,1,2020-10-26,0,1
12815,60649,Первичная покупка,1,2020-10-18,0,1
10571,50534,Первичная покупка,0,2020-04-03,100,1
11462,51687,Первичная покупка,1,2020-01-31,0,1
13541,61550,Первичная покупка,1,2020-01-26,0,1
10196,50136,Первичная покупка,1,2020-12-22,0,1
11292,51806,Первичная покупка,0,2020-11-10,100,1
11985,51764,Первичная покупка,1,2020-05-28,0,1
11902,51988,Первичная покупка,1,2020-08-31,0,1
13496,61375,Первичная покупка,1,2020-11-13,0,1
11777,51048,Первичная покупка,1,2020-08-02,0,1
12803,60218,Первичная покупка,1,2020-02-12,0,1
10840,50614,Первичная покупка,1,2020-05-30,0,1
13100,61109,Первичная покупка,0,2020-06-27,100,1
12353,60549,Первичная покупка,1,2020-10-16,0,1
10081,50124,Первичная покупка,1,2020-08-15,0,1
13965,61929,Первичная покупка,1,2020-11-15,0,1
10460,50073,Первичная покупка,0,2020-01-01,100,1
13608,61428,Первичная покупка,1,2020-12-03,0,1
12436,60700,Первичная покупка,1,2020-01-07,0,1
12593,60204,Первичная покупка,0,2020-10-28,100,1
10715,50655,Первичная покупка,1,2020-09-11,0,1
11861,51721,Первичная покупка,1,2020-07-24,0,1
12239,60491,Первичная покупка,1,2020-02-16,0,1
11554,51242,Первичная покупка,1,2020-08-11,0,1
10533,50294,Первичная покупка,1,2020-02-13,0,1
13288,61989,Первичная покупка,1,2020-04-15,0,1
10816,50868,Первичная покупка,1,2020-05-10,0,1
13239,61491,Первичная покупка,1,2020-01-22,0,1
12479,60247,Первичная покупка,1,2020-09-25,0,1
11152,51398,Первичная покупка,1,2020-04-29,0,1
11264,51451,Первичная покупка,1,2020-04-04,0,1
13093,61588,Первичная покупка,1,2020-11-19,0,1
11704,51260,Первичная покупка,0,2020-01-20,100,1
12568,60400,Первичная покупка,1,2020-10-01,0,1
12732,60925,Первичная покупка,1,2020-01-07,0,1
11075,51468,Первичная покупка,1,2020-01-09,0,1
11759,51587,Первичная покупка,0,2020-03-07,100,1
12422,60898,Первичная покупка,1,2020-04-16,0,1
12286,60447,Первичная покупка,1,2020-09-07,0,1
13736,61546,Первичная покупка,1,2020-07-07,0,1
10376,50792,Первичная покупка,1,2020-01-22,0,1
11948,51822,Первичная покупка,1,2020-11-18,0,1
11302,51937,Первичная покупка,1,2020-03-04,0,1
11156,51474,Первичная покупка,1,2020-09-17,0,1
12588,60104,Первичная покупка,1,2020-04-12,0,1
13359,61430,Первичная покупка,1,2020-05-08,0,1
12548,60513,Первичная покупка,1,2020-07-08,0,1
10947,50214,Первичная покупка,1,2020-09-24,0,1
12738,60745,Первичная покупка,1,2020-06-07,0,1
10799,50835,Первичная покупка,1,2020-12-04,0,1
13734,61233,Первичная покупка,1,2020-10-30,0,1
11303,51095,Первичная покупка,1,2020-07-21,0,1
13684,61897,Первичная покупка,1,2020-06-26,0,1
13466,61797,Первичная покупка,1,2020-01-21,0,1
11496,51375,Первичная покупка,1,2020-06-14,0,1
11603,51820,Первичная покупка,1,2020-11-04,0,1
13786,61033,Первичная покупка,0,2020-07-13,100,1
11428,51096,Первичная покупка,1,2020-12-20,0,1
12268,60846,Первичная покупка,0,2020-10-13,100,1
10537,50292,Первичная покупка,1,2020-06-11,0,1
10342,50715,Первичная покупка,1,2020-09-15,0,1
13310,61995,Первичная покупка,1,2020-05-11,0,1
12991,60696,Первичная покупка,1,2020-03-17,0,1
11404,51314,Первичная покупка,1,2020-07-24,0,1
12210,60763,Первичная покупка,0,2020-10-26,100,1
10320,50145,Первичная покупка,1,2020-03-02,0,1
13948,61822,Первичная покупка,1,2020-10-14,0,1
13740,61518,Первичная покупка,1,2020-10-13,0,1
13892,61570,Первичная покупка,1,2020-10-18,0,1
10596,50978,Первичная покупка,1,2020-05-01,0,1
10451,50839,Первичная покупка,0,2020-07-10,100,1
13054,61997,Первичная покупка,1,2020-08-05,0,1
11009,51737,Первичная покупка,1,2020-05-02,0,1
12125,60923,Первичная покупка,0,2020-08-16,100,1
11475,51844,Первичная покупка,1,2020-07-03,0,1
11078,51192,Первичная покупка,1,2020-11-08,0,1
13070,61559,Первичная покупка,1,2020-07-03,0,1
12849,60083,Первичная покупка,1,2020-04-30,0,1
10887,50950,Первичная покупка,1,2020-04-07,0,1
10366,50496,Первичная покупка,1,2020-02-22,0,1
12775,60356,Первичная покупка,0,2020-01-07,100,1
13186,61009,Первичная покупка,1,2020-08-23,0,1
12477,60465,Первичная покупка,1,2020-04-05,0,1
12602,60189,Первичная покупка,1,2020-07-09,0,1
10754,50121,Первичная покупка,1,2020-09-21,0,1
11151,51552,Первичная покупка,0,2020-01-20,100,1
13390,61105,Первичная покупка,1,2020-07-26,0,1
11886,51854,Первичная покупка,1,2020-10-20,0,1
13583,61142,Первичная покупка,1,2020-09-28,0,1
11607,51865,Первичная покупка,1,2020-10-13,0,1
10068,50361,Первичная покупка,0,2020-01-29,100,1
11969,51805,Первичная покупка,1,2020-02-03,0,1
11737,51748,Первичная покупка,1,2020-01-07,0,1
10421,50554,Первичная покупка,1,2020-09-03,0,1
11929,51245,Первичная покупка,0,2020-05-17,100,1
11729,51181,Первичная покупка,1,2020-03-17,0,1
13328,61126,Первичная покупка,0,2020-02-05,100,1
10908,50881,Первичная покупка,1,2020-12-17,0,1
12171,60676,Первичная покупка,1,2020-01-01,0,1
11556,51134,Первичная покупка,1,2020-04-09,0,1
12188,60490,Первичная покупка,1,2020-12-06,0,1
12661,60282,Первичная покупка,0,2020-04-17,100,1
13143,61766,Первичная покупка,1,2020-12-06,0,1
11076,51945,Первичная покупка,1,2020-11-05,0,1
12671,60161,Первичная покупка,1,2020-03-05,0,1
12345,60698,Первичная покупка,1,2020-09-16,0,1
12062,60563,Первичная покупка,1,2020-10-17,0,1
10557,50831,Первичная покупка,1,2020-05-15,0,1
11975,51863,Первичная покупка,1,2020-03-24,0,1
13421,61554,Первичная покупка,0,2020-06-12,100,1
13503,61901,Первичная покупка,1,2020-08-06,0,1
11499,51857,Первичная покупка,0,2020-10-14,100,1
12262,60122,Первичная покупка,1,2020-12-26,0,1
10819,50366,Первичная покупка,1,2020-07-31,0,1
13216,61821,Первичная покупка,1,2020-12-21,0,1
10485,50149,Первичная покупка,1,2020-12-20,0,1
10787,50827,Первичная покупка,1,2020-04-20,0,1
10743,50593,Первичная покупка,1,2020-05-20,0,1
11242,51127,Первичная покупка,0,2020-12-27,100,1
11638,51582,Первичная покупка,1,2020-02-18,0,1
12904,60866,Первичная покупка,0,2020-01-11,100,1
12379,60641,Первичная покупка,1,2020-07-08,0,1
13998,61052,Первичная покупка,1,2020-10-10,0,1
12806,60758,Первичная покупка,1,2020-02-25,0,1
12716,60782,Первичная покупка,0,2020-12-08,100,1
11004,51065,Первичная покупка,1,2020-06-20,0,1
12486,60883,Первичная покупка,1,2020-06-29,0,1
13179,61682,Первичная покупка,1,2020-12-23,0,1
12269,60523,Первичная покупка,1,2020-10-30,0,1
11444,51500,Первичная покупка,1,2020-12-31,0,1
13291,61719,Первичная покупка,1,2020-01-06,0,1
13463,61674,Первичная покупка,1,2020-10-20,0,1
13154,61819,Первичная покупка,0,2020-08-30,100,1
11382,51393,Первичная покупка,1,2020-08-24,0,1
12743,60593,Первичная покупка,1,2020-08-17,0,1
10992,50477,Первичная покупка,1,2020-04-28,0,1
13115,61012,Первичная покупка,1,2020-06-26,0,1
10345,50698,Первичная покупка,1,2020-09-12,0,1
12316,60377,Первичная покупка,1,2020-11-02,0,1
11057,51312,Первичная покупка,0,2020-08-16,100,1
13840,61614,Первичная покупка,1,2020-05-12,0,1
11939,51733,Первичная покупка,1,2020-06-29,0,1
11924,51129,Первичная покупка,1,2020-10-01,0,1
10619,50444,Первичная покупка,1,2020-02-21,0,1
12571,60534,Первичная покупка,1,2020-10-14,0,1
13873,61475,Первичная покупка,1,2020-01-21,0,1
11978,51799,Первичная покупка,1,2020-02-15,0,1
12229,60909,Первичная покупка,1,2020-03-21,0,1
12378,60197,Первичная покупка,1,2020-01-25,0,1
12341,60686,Первичная покупка,1,2020-06-28,0,1
11501,51007,Первичная покупка,1,2020-12-16,0,1
10065,50032,Первичная покупка,1,2020-12-08,0,1
13478,61694,Первичная покупка,1,2020-04-19,0,1
13914,61944,Первичная покупка,1,2020-11-30,0,1
12373,60081,Первичная покупка,1,2020-01-25,0,1
11230,51926,Первичная покупка,1,2020-05-08,0,1
11547,51091,Первичная покупка,1,2020-05-28,0,1
11178,51993,Первичная покупка,1,2020-02-05,0,1
13976,61367,Первичная покупка,1,2020-05-27,0,1
12562,60235,Первичная покупка,1,2020-02-07,0,1
10073,50213,Первичная покупка,1,2020-05-27,0,1
12028,60972,Первичная покупка,1,2020-01-20,0,1
12423,60958,Первичная покупка,0,2020-03-22,100,1
11698,51449,Первичная покупка,1,2020-09-09,0,1
12742,60353,Первичная покупка,1,2020-01-01,0,1
10143,50766,Первичная покупка,1,2020-08-30,0,1
11165,51780,Первичная покупка,0,2020-04-18,100,1
11180,51163,Первичная покупка,1,2020-09-03,0,1
12377,60610,Первичная покупка,1,2020-06-24,0,1
10050,50645,Первичная покупка,1,2020-09-19,0,1
11559,51325,Первичная покупка,0,2020-02-05,100,1
11218,51900,Первичная покупка,1,2020-10-29,0,1
11073,51213,Первичная покупка,1,2020-09-03,0,1
12773,60274,Первичная покупка,0,2020-02-29,100,1
13563,61394,Первичная покупка,1,2020-06-28,0,1
13706,61693,Первичная покупка,1,2020-08-20,0,1
13224,61326,Первичная покупка,1,2020-03-25,0,1
10214,50809,Первичная покупка,1,2020-02-23,0,1
12095,60224,Первичная покупка,1,2020-05-23,0,1
12276,60841,Первичная покупка,0,2020-11-14,100,1
13989,61848,Первичная покупка,1,2020-03-14,0,1
11024,51268,Первичная покупка,0,2020-06-13,100,1
11784,51199,Первичная покупка,1,2020-04-20,0,1
13574,61986,Первичная покупка,1,2020-11-06,0,1
11222,51677,Первичная покупка,1,2020-12-23,0,1
10385,50090,Первичная покупка,1,2020-10-21,0,1
13912,61504,Первичная покупка,1,2020-08-22,0,1
12101,60486,Первичная покупка,1,2020-12-10,0,1
11131,51826,Первичная покупка,1,2020-02-19,0,1
11739,51458,Первичная покупка,1,2020-02-10,0,1
11277,51473,Первичная покупка,0,2020-01-28,100,1
10492,50346,Первичная покупка,1,2020-05-27,0,1
12557,60831,Первичная покупка,1,2020-08-07,0,1
11487,51420,Первичная покупка,1,2020-09-23,0,1
11399,51368,Первичная покупка,1,2020-03-20,0,1
11238,51304,Первичная покупка,1,2020-03-12,0,1
11879,51754,Первичная покупка,1,2020-05-14,0,1
10411,50347,Первичная покупка,1,2020-04-07,0,1
10915,50620,Первичная покупка,1,2020-06-06,0,1
11692,51893,Первичная покупка,1,2020-04-27,0,1
10595,50276,Первичная покупка,1,2020-01-07,0,2
13210,61763,Первичная покупка,0,2020-08-19,100,2
12483,60483,Первичная покупка,1,2020-08-11,0,2
13769,61255,Первичная покупка,1,2020-01-11,0,2
11237,51723,Первичная покупка,1,2020-05-05,0,2
12303,60095,Первичная покупка,0,2020-05-29,100,2
12414,60071,Первичная покупка,1,2020-08-29,0,2
11170,51562,Первичная покупка,1,2020-09-08,0,2
11657,51079,Первичная покупка,1,2020-02-11,0,2
12647,60579,Первичная покупка,1,2020-03-06,0,2
11564,51045,Первичная покупка,0,2020-08-31,100,2
12189,60372,Первичная покупка,1,2020-12-07,0,2
13756,61742,Первичная покупка,1,2020-10-21,0,2
11099,51539,Первичная покупка,1,2020-11-01,0,2
13824,61239,Первичная покупка,1,2020-02-07,0,2
13001,61305,Первичная покупка,1,2020-07-19,0,2
12820,60653,Первичная покупка,1,2020-08-22,0,2
10960,50040,Первичная покупка,1,2020-10-03,0,2
13825,61652,Первичная покупка,1,2020-07-14,0,2
10884,50057,Первичная покупка,1,2020-03-09,0,2
12321,60722,Первичная покупка,1,2020-12-07,0,2
12676,60203,Первичная покупка,1,2020-01-29,0,2
12444,60500,Первичная покупка,1,2020-05-13,0,2
13550,61010,Первичная покупка,1,2020-04-30,0,2
11829,51784,Первичная покупка,0,2020-08-15,100,2
12135,60969,Первичная покупка,1,2020-12-19,0,2
10273,50585,Первичная покупка,1,2020-02-02,0,2
12766,60200,Первичная покупка,1,2020-06-11,0,2
12772,60509,Первичная покупка,1,2020-12-27,0,2
13853,61970,Первичная покупка,1,2020-04-12,0,2
13199,61307,Первичная покупка,1,2020-03-08,0,2
13897,61313,Первичная покупка,0,2020-04-25,100,2
13163,61800,Первичная покупка,1,2020-08-24,0,2
11715,51655,Первичная покупка,0,2020-06-02,100,2
12469,60976,Первичная покупка,1,2020-01-07,0,2
10238,50304,Первичная покупка,1,2020-12-10,0,2
11933,51171,Первичная покупка,0,2020-11-12,100,2
12280,60335,Первичная покупка,1,2020-12-05,0,2
10778,50921,Первичная покупка,1,2020-10-26,0,2
10315,50576,Первичная покупка,1,2020-03-16,0,2
10665,50515,Первичная покупка,0,2020-02-10,100,2
10859,50790,Первичная покупка,1,2020-10-18,0,2
11060,51529,Первичная покупка,1,2020-10-24,0,2
12315,60576,Первичная покупка,0,2020-12-05,100,2
13922,61482,Первичная покупка,1,2020-12-23,0,2
10041,50166,Первичная покупка,1,2020-06-02,0,2
12368,60225,Первичная покупка,1,2020-10-06,0,2
11781,51650,Первичная покупка,1,2020-08-20,0,2
13370,61609,Первичная покупка,0,2020-03-04,100,2
11538,51487,Первичная покупка,1,2020-04-27,0,2
12231,60106,Первичная покупка,0,2020-07-07,100,2
13433,61695,Первичная покупка,0,2020-02-25,100,2
11250,51476,Первичная покупка,1,2020-02-16,0,2
10977,50636,Первичная покупка,1,2020-06-29,0,2
11204,51008,Первичная покупка,0,2020-07-25,100,2
11352,51380,Первичная покупка,1,2020-10-11,0,2
13644,61701,Первичная покупка,1,2020-10-16,0,2
11671,51161,Первичная покупка,1,2020-08-05,0,2
10091,50886,Первичная покупка,1,2020-11-27,0,2
13770,61994,Первичная покупка,0,2020-01-06,100,2
12099,60539,Первичная покупка,1,2020-06-11,0,2
10329,50269,Первичная покупка,1,2020-01-16,0,2
12722,60413,Первичная покупка,1,2020-07-21,0,2
10918,50317,Первичная покупка,1,2020-09-12,0,2
13198,61331,Первичная покупка,1,2020-11-09,0,2
13095,61224,Первичная покупка,1,2020-07-21,0,2
13913,61188,Первичная покупка,1,2020-03-31,0,2
10855,50918,Первичная покупка,1,2020-08-16,0,2
11575,51538,Первичная покупка,1,2020-01-08,0,2
13662,61787,Первичная покупка,1,2020-05-24,0,2
13245,61924,Первичная покупка,0,2020-10-24,100,2
10983,50803,Первичная покупка,1,2020-11-11,0,2
12272,60098,Первичная покупка,1,2020-08-03,0,2
10223,50762,Первичная покупка,1,2020-06-30,0,2
10531,50034,Первичная покупка,1,2020-03-16,0,2
13404,61314,Первичная покупка,1,2020-06-09,0,2
12484,60461,Первичная покупка,1,2020-04-25,0,2
10123,50295,Первичная покупка,0,2020-06-26,100,2
11323,51612,Первичная покупка,1,2020-11-06,0,2
13779,61798,Первичная покупка,0,2020-05-30,100,2
12655,60890,Первичная покупка,1,2020-08-29,0,2
12322,60625,Первичная покупка,1,2020-02-01,0,2
13430,61179,Первичная покупка,1,2020-03-18,0,2
13399,61368,Первичная покупка,1,2020-04-25,0,2
12036,60407,Первичная покупка,1,2020-04-20,0,2
12699,60512,Первичная покупка,1,2020-06-07,0,2
13694,61711,Первичная покупка,1,2020-07-13,0,2
11636,51759,Первичная покупка,1,2020-03-11,0,2
13145,61038,Первичная покупка,0,2020-09-03,100,2
13934,61029,Первичная покупка,0,2020-01-11,100,2
11413,51956,Первичная покупка,1,2020-02-03,0,2
11034,51164,Первичная покупка,1,2020-02-22,0,2
10644,50701,Первичная покупка,1,2020-06-07,0,2
12094,60280,Первичная покупка,1,2020-09-02,0,2
12514,60220,Первичная покупка,1,2020-09-05,0,2
10224,50326,Первичная покупка,0,2020-09-19,100,2
12258,60103,Первичная покупка,1,2020-05-03,0,2
11987,51873,Первичная покупка,1,2020-07-02,0,2
11219,51757,Первичная покупка,1,2020-06-21,0,2
11168,51566,Первичная покупка,1,2020-06-04,0,2
10795,50443,Первичная покупка,0,2020-05-28,100,2
12329,60269,Первичная покупка,0,2020-02-09,100,2
12180,60163,Первичная покупка,1,2020-02-10,0,2
13254,61445,Первичная покупка,1,2020-08-02,0,2
13119,61571,Первичная покупка,1,2020-08-31,0,2
10730,50530,Первичная покупка,1,2020-09-17,0,2
13835,61851,Первичная покупка,1,2020-04-27,0,2
10027,50348,Первичная покупка,1,2020-01-04,0,2
12261,60726,Первичная покупка,1,2020-08-14,0,2
12711,60659,Первичная покупка,1,2020-12-11,0,2
11392,51039,Первичная покупка,1,2020-01-06,0,2
13363,61935,Первичная покупка,1,2020-01-23,0,2
11888,51175,Первичная покупка,1,2020-07-13,0,2
11942,51581,Первичная покупка,1,2020-12-08,0,2
12883,60922,Первичная покупка,1,2020-05-07,0,2
13618,61768,Первичная покупка,1,2020-09-28,0,2
12841,60845,Первичная покупка,1,2020-09-13,0,2
11760,51058,Первичная покупка,1,2020-06-17,0,2
12700,60167,Первичная покупка,0,2020-03-07,100,2
11932,51320,Первичная покупка,1,2020-09-07,0,2
10352,50380,Первичная покупка,1,2020-06-01,0,2
11945,51386,Первичная покупка,1,2020-08-29,0,2
13418,61404,Первичная покупка,1,2020-11-25,0,2
11545,51466,Первичная покупка,1,2020-12-06,0,2
13111,61669,Первичная покупка,0,2020-01-14,100,2
10274,50381,Первичная покупка,1,2020-01-12,0,2
11611,51379,Первичная покупка,1,2020-03-17,0,2
11920,51788,Первичная покупка,1,2020-07-01,0,2
13771,61385,Первичная покупка,1,2020-07-13,0,2
13597,61565,Первичная покупка,1,2020-12-15,0,2
10153,50692,Первичная покупка,1,2020-08-25,0,2
13754,61121,Первичная покупка,1,2020-06-23,0,2
13128,61713,Первичная покупка,1,2020-01-09,0,2
13863,61702,Первичная покупка,1,2020-02-10,0,2
10357,50344,Первичная покупка,1,2020-07-07,0,2
12150,60842,Первичная покупка,1,2020-04-14,0,2
10188,50490,Первичная покупка,1,2020-05-26,0,2
13872,61414,Первичная покупка,1,2020-01-26,0,2
11346,51951,Первичная покупка,1,2020-06-21,0,2
10996,50427,Первичная покупка,1,2020-12-25,0,2
13017,61378,Первичная покупка,1,2020-08-04,0,2
10250,50476,Первичная покупка,0,2020-05-03,100,2
12614,60178,Первичная покупка,1,2020-12-09,0,2
10308,50015,Первичная покупка,1,2020-10-30,0,2
11142,51712,Первичная покупка,1,2020-11-30,0,2
12643,60169,Первичная покупка,1,2020-11-23,0,2
10966,50770,Первичная покупка,1,2020-06-05,0,2
11578,51333,Первичная покупка,1,2020-10-12,0,2
12192,60533,Первичная покупка,1,2020-05-08,0,2
10972,50896,Первичная покупка,1,2020-08-06,0,2
13951,61336,Первичная покупка,1,2020-04-18,0,2
12410,60138,Первичная покупка,1,2020-02-04,0,2
12795,60443,Первичная покупка,1,2020-06-29,0,2
10210,50763,Первичная покупка,1,2020-10-01,0,2
13280,61335,Первичная покупка,1,2020-08-02,0,2
10167,50037,Первичная покупка,1,2020-10-23,0,2
12492,60346,Первичная покупка,1,2020-08-27,0,2
11802,51180,Первичная покупка,1,2020-06-12,0,2
12536,60201,Первичная покупка,1,2020-01-08,0,2
13654,61358,Первичная покупка,1,2020-06-18,0,2
12597,60565,Первичная покупка,0,2020-01-06,100,2
11581,51494,Первичная покупка,1,2020-07-24,0,2
11016,51467,Первичная покупка,1,2020-01-25,0,2
10509,50014,Первичная покупка,1,2020-02-22,0,2
11701,51215,Первичная покупка,1,2020-06-06,0,2
12457,60070,Первичная покупка,1,2020-05-31,0,2
12652,60337,Первичная покупка,0,2020-03-18,100,2
12260,60543,Первичная покупка,1,2020-08-21,0,2
11925,51019,Первичная покупка,1,2020-08-09,0,2
10490,50371,Первичная покупка,1,2020-01-24,0,2
11952,51561,Первичная покупка,1,2020-05-03,0,2
12438,60728,Первичная покупка,1,2020-01-28,0,2
13678,61611,Первичная покупка,1,2020-11-07,0,2
10714,50601,Первичная покупка,1,2020-03-30,0,2
11153,51692,Первичная покупка,1,2020-10-31,0,2
12207,60318,Первичная покупка,1,2020-11-25,0,2
13716,61782,Первичная покупка,1,2020-11-28,0,2
10324,50196,Первичная покупка,1,2020-04-06,0,2
12155,60082,Первичная покупка,1,2020-10-28,0,2
13138,61892,Первичная покупка,1,2020-02-23,0,2
12292,60806,Первичная покупка,1,2020-05-03,0,2
12279,60237,Первичная покупка,1,2020-06-07,0,2
12541,60550,Первичная покупка,1,2020-06-15,0,2
10115,50012,Первичная покупка,1,2020-07-30,0,2
10829,50784,Первичная покупка,1,2020-03-28,0,2
10900,50640,Первичная покупка,1,2020-07-09,0,2
11941,51216,Первичная покупка,0,2020-06-09,100,2
